time_sec,n1,n2,n3
8091.406,-1.200,0.430,-0.460
8092.188,-0.850,1.280,-0.600
8092.969,0.540,1.660,-0.660
8093.750,1.540,1.060,-0.290
8094.531,2.150,-0.600,0.490
8095.312,1.300,-1.860,0.300
8096.094,-0.120,-1.980,0.210
8096.875,-1.150,-1.360,0.380
8097.656,-1.490,-0.310,0.450
8098.438,-0.670,0.260,0.230
8099.219,-0.220,0.360,-0.140
8100.000,0.120,0.300,-0.260
8100.781,0.730,0.000,-0.090
8101.562,0.590,-0.250,0.060
8102.344,0.330,-0.230,0.090
8103.125,0.120,-0.310,0.120
8103.906,-1.010,-0.140,0.250
8104.688,-1.630,0.640,0.200
8105.469,-0.730,1.170,-0.390
8106.250,0.270,1.160,-0.600
8107.031,1.140,0.840,-0.420
8107.812,1.550,-0.110,-0.150
8108.594,0.780,-0.710,0.630
8109.375,0.560,-0.670,0.990
8110.156,0.130,-0.720,1.150
8110.938,-0.600,-0.310,0.850
8111.719,-1.080,0.400,0.050
8112.500,-0.930,0.920,-0.030
8113.281,-0.290,0.810,-0.210
8114.062,-0.160,0.480,-0.300
8114.844,0.190,-0.130,-0.510
8115.625,-0.260,-0.490,-0.800
8116.406,-0.730,0.220,-0.780
8117.188,0.070,0.860,-0.490
8117.969,1.320,0.390,-0.450
8118.750,1.520,-0.580,-0.540
8119.531,0.840,-1.110,0.140
8120.312,-0.020,-1.040,0.620
8121.094,-0.360,-0.660,0.660
8121.875,-0.350,-0.420,0.020
8122.656,-0.620,-0.130,-0.440
8123.438,-0.530,-0.060,0.000
8124.219,-0.200,-0.180,0.130
8125.000,-0.550,-0.290,0.080
8125.781,-1.020,0.050,-0.130
8126.562,-0.740,0.750,-0.300
8127.344,0.590,0.840,-0.610
8128.125,1.450,0.010,-0.800
8128.906,1.190,-0.640,-0.190
8129.688,0.620,-0.760,0.520
8130.469,-0.310,-0.260,1.090
8131.250,-0.170,0.470,1.300
8132.031,-0.140,0.580,0.900
8132.812,-0.480,0.520,0.510
8133.594,-0.250,0.280,0.130
8134.375,-0.350,0.070,-0.200
8135.156,-0.900,0.600,-0.150
8135.938,-0.280,1.160,-0.220
8136.719,0.720,0.610,-0.270
8137.500,0.790,-0.140,-0.390
8138.281,0.230,-0.570,-0.450
8139.062,-0.540,-0.130,-0.190
8139.844,0.160,0.300,0.170
8140.625,1.080,-0.360,0.120
8141.406,0.570,-0.890,-0.140
8142.188,-0.060,-0.880,0.050
8142.969,-0.210,-0.540,0.100
8143.750,-0.460,-0.390,0.030
8144.531,-0.710,-0.250,-0.030
8145.312,-0.440,-0.230,-0.050
8146.094,-0.890,0.120,-0.120
8146.875,-0.930,1.060,-0.130
8147.656,0.010,1.170,-0.170
8148.438,0.660,0.600,-0.670
8149.219,0.940,0.010,-1.020
8150.000,0.570,-0.330,-0.400
8150.781,0.960,-0.680,0.060
8151.562,0.440,-0.810,0.130
8152.344,-0.100,-0.460,0.450
8153.125,-0.170,-0.130,0.490
8153.906,-0.040,0.000,0.750
8154.688,-0.140,-0.160,0.750
8155.469,-0.970,0.160,0.320
8156.250,-0.890,0.610,0.050
8157.031,-0.570,0.770,-0.040
8157.812,-0.010,0.540,-0.250
8158.594,0.190,0.350,-0.580
8159.375,0.810,0.250,-0.560
8160.156,1.080,-0.300,-0.160
8160.938,0.350,-0.520,0.500
8161.719,0.150,-0.460,0.640
8162.500,0.140,-0.510,0.160
8163.281,-0.550,-0.200,-0.120
8164.062,-0.440,-0.030,0.110
8164.844,-0.580,-0.120,0.420
8165.625,-0.700,0.190,0.500
8166.406,0.070,0.130,-0.040
8167.188,0.070,0.030,-0.500
8167.969,0.320,0.200,-0.450
8168.750,0.690,0.180,-0.380
8169.531,0.900,-0.130,-0.380
8170.312,0.500,-0.270,-0.310
8171.094,-0.010,-0.110,0.170
8171.875,-0.370,-0.080,0.430
8172.656,-0.780,0.340,0.420
8173.438,-0.160,0.380,0.320
8174.219,-0.450,-0.100,0.200
8175.000,-0.940,0.020,-0.130
8175.781,-0.820,0.460,-0.710
8176.562,-0.950,1.110,-0.570
8177.344,0.250,1.410,-0.480
8178.125,1.620,0.490,-0.860
8178.906,1.940,-0.970,-0.830
8179.688,1.430,-1.740,-0.230
8180.469,0.440,-1.800,0.210
8181.250,-1.040,-1.040,0.530
8182.031,-1.020,0.020,0.710
8182.812,-0.680,0.510,0.570
8183.594,-0.660,1.110,0.690
8184.375,0.340,0.920,0.860
8185.156,0.310,0.190,0.950
8185.938,0.450,-0.300,0.600
8186.719,0.150,-0.650,0.230
8187.500,-0.210,-0.340,0.220
8188.281,-0.120,-0.170,0.080
8189.062,-0.280,-0.120,-0.240
8189.844,-0.400,-0.060,-0.680
8190.625,-0.450,0.050,-0.670
8191.406,0.040,0.110,-0.810
8192.188,0.280,-0.090,-1.080
8192.969,0.310,-0.060,-0.850
8193.750,0.540,0.060,-0.530
8194.531,0.780,0.040,-0.080
8195.312,0.430,-0.190,0.400
8196.094,-0.420,-0.070,0.510
8196.875,-0.680,0.350,0.670
8197.656,-0.570,0.440,0.550
8198.438,-0.550,0.550,-0.010
8199.219,-0.260,0.550,-0.210
8200.000,-0.180,0.610,-0.350
8200.781,0.040,0.690,-0.380
8201.562,0.270,0.470,-0.230
8202.344,0.590,0.330,0.190
8203.125,0.940,-0.250,0.410
8203.906,0.700,-0.860,0.410
8204.688,-0.010,-1.120,0.780
8205.469,-0.740,-0.770,0.650
8206.250,-0.860,-0.060,-0.110
8207.031,-0.840,0.670,-0.430
8207.812,-0.260,1.110,-0.110
8208.594,0.870,0.560,0.030
8209.375,0.960,-0.470,-0.160
8210.156,0.700,-1.290,0.080
8210.938,0.570,-1.670,0.260
8211.719,-0.400,-1.540,-0.320
8212.500,-0.900,-0.770,-0.360
8213.281,-0.710,-0.110,0.040
8214.062,-0.530,0.490,0.180
8214.844,-0.210,1.210,0.260
8215.625,0.430,1.160,0.100
8216.406,0.810,0.370,-0.460
8217.188,0.540,-0.270,-0.820
8217.969,0.140,-0.800,-0.100
8218.750,-0.590,-0.820,0.330
8219.531,-0.690,-0.050,0.050
8220.312,-0.390,0.560,0.050
8221.094,-0.370,1.150,-0.020
8221.875,0.030,1.660,-0.050
8222.656,0.740,1.400,-0.020
8223.438,1.050,0.590,-0.090
8224.219,0.800,-0.340,-0.250
8225.000,-0.150,-0.730,-0.010
8225.781,-0.770,-0.430,0.430
8226.562,-1.040,0.060,0.150
8227.344,-1.490,1.060,-0.320
8228.125,-0.500,1.810,-0.660
8228.906,1.070,1.080,-0.400
8229.688,1.940,-1.110,0.130
8230.469,1.350,-2.830,0.430
8231.250,0.050,-2.740,0.510
8232.031,-0.790,-1.750,0.490
8232.812,-1.240,-0.610,0.580
8233.594,-1.040,0.410,0.510
8234.375,-0.250,0.990,0.220
8235.156,0.550,0.790,-0.310
8235.938,0.800,0.420,-0.310
8236.719,0.620,0.060,-0.070
8237.500,0.360,-0.090,0.270
8238.281,0.480,-0.260,0.380
8239.062,-0.210,-0.330,0.150
8239.844,-0.830,0.050,0.160
8240.625,-0.550,0.570,-0.100
8241.406,0.170,0.720,-0.370
8242.188,0.430,0.050,-0.320
8242.969,0.040,-0.390,-0.570
8243.750,-0.440,-0.540,-0.790
8244.531,-1.080,-0.080,-0.730
8245.312,-0.700,0.600,-0.470
8246.094,-0.220,1.130,-0.020
8246.875,0.590,1.210,0.120
8247.656,1.120,0.190,0.390
8248.438,0.740,-0.480,0.290
8249.219,0.460,-0.660,0.060
8250.000,0.020,-0.510,-0.100
8250.781,-0.650,0.150,0.090
8251.562,-0.150,0.680,0.620
8252.344,0.440,0.350,0.640
8253.125,0.070,-0.090,0.560
8253.906,-0.350,-0.260,0.200
8254.688,-1.080,0.010,-0.150
8255.469,-0.620,0.740,-0.690
8256.250,0.620,0.390,-0.990
8257.031,0.820,-0.800,-0.750
8257.812,0.190,-1.350,-0.330
8258.594,-0.230,-1.040,0.340
8259.375,-0.090,-0.530,0.580
8260.156,0.200,-0.210,0.540
8260.938,-0.070,0.150,0.620
8261.719,-0.160,0.530,0.500
8262.500,0.250,0.560,0.330
8263.281,0.740,0.030,0.050
8264.062,0.330,-0.640,-0.010
8264.844,-0.160,-0.670,0.320
8265.625,-0.300,-0.390,0.310
8266.406,-0.340,-0.010,0.080
8267.188,-0.140,-0.060,-0.310
8267.969,-0.880,0.010,-0.580
8268.750,-1.140,0.780,-0.450
8269.531,-0.640,1.340,-0.390
8270.312,0.310,1.180,-0.780
8271.094,0.560,0.640,-0.910
8271.875,0.800,0.240,-0.400
8272.656,0.970,-0.100,0.230
8273.438,1.070,-0.410,0.500
8274.219,1.090,-0.840,0.410
8275.000,0.020,-0.570,0.620
8275.781,-0.370,-0.250,0.730
8276.562,-0.880,-0.240,0.690
8277.344,-1.290,0.240,0.270
8278.125,-1.200,0.820,-0.480
8278.906,-0.540,1.110,-0.760
8279.688,0.170,0.820,-0.650
8280.469,0.380,0.180,-0.200
8281.250,0.720,-0.490,-0.160
8282.031,0.400,-1.010,-0.120
8282.812,0.210,-1.010,0.070
8283.594,0.340,-1.010,-0.010
8284.375,-0.370,-0.750,-0.010
8285.156,-0.730,0.380,-0.140
8285.938,-0.060,0.810,0.050
8286.719,0.460,0.370,0.030
8287.500,0.600,-0.160,-0.150
8288.281,0.580,-0.540,-0.040
8289.062,0.650,-0.730,0.210
8289.844,0.500,-0.720,0.330
8290.625,-0.040,-0.770,0.300
8291.406,-0.980,-0.330,0.480
8292.188,-1.110,0.580,0.460
8292.969,-0.700,0.840,0.580
8293.750,-0.510,0.830,0.390
8294.531,-0.270,0.820,-0.060
8295.312,0.010,0.880,-0.360
8296.094,0.500,0.540,-0.550
8296.875,0.540,0.240,-0.200
8297.656,0.710,-0.010,0.090
8298.438,0.240,-0.070,0.530
8299.219,0.580,0.060,0.520
8300.000,0.530,-0.840,0.050
8300.781,-0.870,-1.070,-0.030
8301.562,-0.970,-0.120,-0.160
8302.344,-0.400,0.530,-0.350
8303.125,0.270,0.610,-0.800
8303.906,0.070,0.260,-0.850
8304.688,-0.420,0.460,-0.410
8305.469,0.330,0.640,-0.110
8306.250,1.210,-0.280,0.130
8307.031,0.790,-1.270,-0.070
8307.812,-0.350,-1.230,-0.350
8308.594,-0.780,-0.270,-0.330
8309.375,-0.260,0.150,-0.220
8310.156,-0.370,0.020,-0.140
8310.938,-0.690,0.040,-0.210
8311.719,-1.010,0.390,-0.400
8312.500,-0.760,1.020,-0.110
8313.281,0.290,1.210,0.430
8314.062,1.650,0.400,0.460
8314.844,1.940,-1.040,0.370
8315.625,0.970,-1.600,0.250
8316.406,0.290,-1.270,0.580
8317.188,-0.220,-0.550,0.890
8317.969,-0.490,-0.070,0.770
8318.750,-1.210,0.400,1.090
8319.531,-0.980,1.000,1.070
8320.312,-0.390,0.830,0.350
8321.094,-0.300,0.480,-0.440
8321.875,-0.360,0.330,-0.570
8322.656,-0.260,0.300,-0.210
8323.438,0.470,0.240,-0.100
8324.219,1.400,-0.220,-0.350
8325.000,1.090,-0.900,-0.590
8325.781,0.260,-0.850,-0.640
8326.562,0.090,-0.640,-0.300
8327.344,-0.190,-0.740,0.050
8328.125,-0.940,-0.470,0.150
8328.906,-1.410,0.410,-0.060
8329.688,-0.700,1.230,-0.410
8330.469,0.010,1.400,-0.410
8331.250,0.510,1.020,-0.510
8332.031,0.860,0.320,-0.330
8332.812,1.150,-0.480,-0.380
8333.594,0.380,-0.970,-0.300
8334.375,-0.520,-0.550,-0.180
8335.156,-1.000,0.000,-0.240
8335.938,-0.990,0.790,-0.220
8336.719,-0.030,1.210,-0.180
8337.500,0.550,1.170,-0.110
8338.281,1.400,0.610,-0.220
8339.062,1.360,-1.170,0.550
8339.844,-0.100,-1.680,1.160
8340.625,-0.990,-1.030,1.230
8341.406,-1.410,-0.290,0.910
8342.188,-1.130,0.510,0.250
8342.969,-0.030,0.350,-0.160
8343.750,0.780,-0.360,-0.490
8344.531,1.010,-0.780,-0.470
8345.312,0.500,-0.860,0.110
8346.094,-0.070,-0.510,0.650
8346.875,-0.090,0.270,0.900
8347.656,0.140,0.770,1.050
8348.438,0.310,0.580,0.790
8349.219,-0.370,0.180,-0.180
8350.000,-0.970,0.480,-0.680
8350.781,-0.160,0.490,-0.470
8351.562,0.080,0.050,-0.640
8352.344,0.220,-0.070,-0.830
8353.125,0.200,-0.340,-0.910
8353.906,-0.020,-0.410,-0.220
8354.688,0.440,-0.610,0.460
8355.469,0.200,-0.880,0.270
8356.250,-0.480,-0.390,-0.280
8357.031,-0.670,0.350,-0.510
8357.812,-0.380,0.800,-0.430
8358.594,0.010,0.880,-0.420
8359.375,0.240,0.760,-0.230
8360.156,0.500,0.500,-0.050
8360.938,0.550,0.140,-0.020
8361.719,0.640,-0.100,0.010
8362.500,0.570,-0.780,-0.040
8363.281,-0.220,-0.930,0.230
8364.062,-0.550,-0.270,0.400
8364.844,-0.840,0.150,0.520
8365.625,-0.600,0.420,0.450
8366.406,-0.530,0.590,-0.150
8367.188,-0.310,0.810,-0.440
8367.969,0.210,0.920,-0.550
8368.750,0.820,0.720,-0.310
8369.531,1.360,-0.220,0.240
8370.312,1.150,-1.180,0.850
8371.094,-0.060,-1.450,0.670
8371.875,-1.600,-0.770,0.570
8372.656,-1.240,0.410,0.310
8373.438,-0.480,0.950,-0.050
8374.219,0.300,0.630,0.200
8375.000,0.720,0.030,0.110
8375.781,0.830,-0.520,0.150
8376.562,0.200,-0.860,0.450
8377.344,-0.250,-0.690,0.350
8378.125,-0.410,-0.560,-0.040
8378.906,-0.460,-0.240,-0.100
8379.688,-0.540,0.190,-0.370
8380.469,-0.720,0.920,-0.360
8381.250,0.750,0.920,-0.640
8382.031,1.130,-0.100,-1.380
8382.812,0.940,-0.690,-1.210
8383.594,0.830,-1.040,-0.320
8384.375,0.110,-1.040,0.340
8385.156,-0.550,-0.480,0.380
8385.938,-0.940,0.140,0.340
8386.719,-0.820,0.560,0.350
8387.500,-0.540,0.890,0.000
8388.281,-0.320,0.770,-0.060
8389.062,-0.140,0.520,-0.070
8389.844,0.060,0.690,-0.100
8390.625,0.550,0.630,0.130
8391.406,0.780,0.160,-0.050
8392.188,0.490,-0.130,-0.210
8392.969,-0.240,-0.310,0.220
8393.750,-0.660,0.090,0.510
8394.531,-0.190,0.380,0.230
8395.312,0.020,0.270,0.370
8396.094,0.420,0.250,0.370
8396.875,0.600,-0.150,-0.070
8397.656,0.170,-0.510,-0.080
8398.438,0.170,-0.580,0.220
8399.219,0.170,-0.600,0.170
8400.000,0.040,-0.710,0.250
8400.781,-0.220,-0.750,-0.040
8401.562,-1.560,-0.260,-0.600
8402.344,-1.980,1.150,-0.730
8403.125,-0.500,1.990,-0.290
8403.906,1.080,1.320,-0.230
8404.688,1.370,0.220,-0.390
8405.469,1.390,-0.690,-0.140
8406.250,0.750,-1.350,0.150
8407.031,-0.040,-1.120,0.640
8407.812,-0.240,-0.590,0.670
8408.594,-0.150,-0.120,0.630
8409.375,0.420,-0.290,0.230
8410.156,-0.600,-0.620,0.140
8410.938,-0.600,-0.300,0.210
8411.719,-0.240,-0.360,-0.210
8412.500,-0.410,-0.240,-0.340
8413.281,-0.230,-0.110,-0.310
8414.062,-0.330,0.200,-0.400
8414.844,-0.170,0.490,-0.500
8415.625,-0.100,0.730,-0.230
8416.406,0.450,0.890,0.220
8417.188,1.280,0.420,0.180
8417.969,1.030,-0.210,-0.030
8418.750,0.120,-0.340,-0.120
8419.531,-0.470,-0.170,0.000
8420.312,-0.840,-0.080,0.290
8421.094,-0.730,0.290,0.060
8421.875,-0.690,0.860,-0.460
8422.656,-0.310,1.190,-0.540
8423.438,-0.150,1.160,-0.170
8424.219,0.440,0.990,0.090
8425.000,0.860,0.160,0.370
8425.781,0.560,-0.400,0.390
8426.562,0.690,-0.540,0.420
8427.344,0.830,-0.870,0.310
8428.125,0.240,-1.430,0.050
8428.906,-0.900,-1.380,-0.110
8429.688,-1.490,-0.250,-0.410
8430.469,-1.200,0.560,-0.460
8431.250,-0.340,0.710,-0.210
8432.031,0.330,0.530,0.180
8432.812,0.960,0.110,0.170
8433.594,1.010,-0.590,0.010
8434.375,0.430,-1.150,0.240
8435.156,-0.110,-1.090,0.380
8435.938,-0.310,-0.530,-0.110
8436.719,-0.310,0.130,-0.120
8437.500,0.120,0.330,0.150
8438.281,-0.190,0.400,0.480
8439.062,0.070,0.440,0.720
8439.844,0.170,0.270,0.000
8440.625,-0.230,0.400,-0.360
8441.406,0.370,0.160,-0.380
8442.188,0.180,-0.250,-0.420
8442.969,-0.320,-0.300,0.020
8443.750,-0.500,0.110,0.320
8444.531,-0.200,0.150,-0.040
8445.312,-0.720,0.260,-0.180
8446.094,-0.310,0.880,-0.210
8446.875,0.400,0.720,-0.490
8447.656,0.260,0.620,-0.490
8448.438,0.560,0.480,-0.290
8449.219,1.020,-0.140,-0.090
8450.000,0.610,-0.680,0.180
8450.781,-0.270,-0.750,0.450
8451.562,-0.390,-0.440,0.690
8452.344,-0.250,0.030,0.220
8453.125,-0.400,-0.040,-0.130
8453.906,-1.090,0.160,0.250
8454.688,-0.300,0.830,0.070
8455.469,0.610,0.260,-0.250
8456.250,0.350,-0.540,-0.700
8457.031,0.240,-0.780,-0.550
8457.812,0.240,-1.030,0.130
8458.594,-0.060,-0.750,0.290
8459.375,0.290,-0.350,0.050
8460.156,0.430,-0.330,-0.250
8460.938,0.170,-0.310,-0.250
8461.719,-0.250,-0.190,-0.050
8462.500,-0.910,0.300,0.350
8463.281,-0.830,0.850,0.720
8464.062,-0.200,1.010,0.490
8464.844,0.340,0.820,-0.150
8465.625,0.520,0.530,-0.120
8466.406,0.720,0.030,0.150
8467.188,0.590,-0.360,0.340
8467.969,0.340,-0.460,0.120
8468.750,-0.320,-0.400,-0.010
8469.531,-1.020,0.050,-0.010
8470.312,-1.370,0.810,-0.260
8471.094,-0.730,1.350,-0.110
8471.875,0.430,1.100,0.440
8472.656,1.270,0.270,0.290
8473.438,0.860,-0.570,-0.390
8474.219,0.170,-0.920,-0.260
8475.000,-0.300,-0.540,-0.170
8475.781,0.060,-0.160,-0.090
8476.562,0.640,-0.580,-0.070
8477.344,-0.200,-0.760,0.090
8478.125,-0.080,-0.640,0.210
8478.906,-0.160,-0.630,-0.400
8479.688,-0.750,-0.270,-0.570
8480.469,-0.510,0.030,-0.560
8481.250,-0.330,0.070,-0.610
8482.031,-0.450,0.380,-0.300
8482.812,0.090,0.820,0.100
8483.594,1.080,0.680,0.260
8484.375,1.230,0.130,0.350
8485.156,0.460,-0.150,0.440
8485.938,0.050,-0.250,0.350
8486.719,-0.270,-0.600,0.330
8487.500,-0.920,-0.570,0.400
8488.281,-1.360,0.110,0.260
8489.062,-0.880,0.820,0.280
8489.844,0.270,1.000,0.350
8490.625,1.180,0.360,-0.480
8491.406,1.100,-0.540,-0.970
8492.188,0.470,-0.950,-0.470
8492.969,-0.100,-0.830,0.000
8493.750,-0.730,-0.180,0.400
8494.531,-0.750,0.660,0.590
8495.312,0.010,1.130,0.410
8496.094,0.520,0.810,0.220
8496.875,0.420,0.370,0.350
8497.656,0.640,0.000,0.320
8498.438,-0.070,-0.400,-0.010
8499.219,-1.040,-0.220,-0.240
8500.000,-0.960,0.270,-0.360
8500.781,-0.300,0.280,-0.660
8501.562,-0.200,0.140,-1.000
8502.344,-0.040,0.390,-0.790
8503.125,0.980,0.130,-0.280
8503.906,1.440,-0.610,0.160
8504.688,1.220,-1.180,0.370
8505.469,0.230,-1.530,0.270
8506.250,-1.410,-0.730,0.380
8507.031,-1.670,0.760,0.280
8507.812,-0.820,1.330,0.350
8508.594,0.070,0.930,0.590
8509.375,0.820,0.310,0.100
8510.156,0.830,-0.490,-0.250
8510.938,0.320,-0.950,-0.300
8511.719,0.270,-0.790,-0.300
8512.500,0.350,-0.860,-0.130
8513.281,-0.120,-0.840,0.460
8514.062,-0.140,-0.510,0.600
8514.844,-0.590,-0.040,0.210
8515.625,-0.720,0.490,-0.040
8516.406,-0.400,0.710,0.020
8517.188,-0.410,0.830,0.000
8517.969,-0.130,1.060,-0.400
8518.750,0.380,0.990,-0.340
8519.531,0.990,0.490,-0.330
8520.312,0.940,-0.250,-0.020
8521.094,0.190,-0.440,0.220
8521.875,-0.200,-0.350,0.150
8522.656,-0.700,-0.120,-0.130
8523.438,-0.990,0.470,-0.480
8524.219,-1.010,1.130,-0.590
8525.000,0.360,1.290,-0.850
8525.781,1.540,-0.040,-0.650
8526.562,0.960,-0.970,-0.140
8527.344,0.400,-1.260,0.420
8528.125,-0.510,-0.960,0.540
8528.906,-0.920,-0.070,0.580
8529.688,-0.970,0.900,0.660
8530.469,0.370,0.990,0.300
8531.250,1.040,-0.140,0.200
8532.031,0.530,-0.840,0.770
8532.812,0.060,-1.240,0.850
8533.594,-0.690,-0.940,0.410
8534.375,-0.650,-0.500,0.200
8535.156,-0.270,-0.290,-0.290
8535.938,0.050,0.090,-0.590
8536.719,0.220,0.120,-0.530
8537.500,0.060,0.150,-0.120
8538.281,0.510,0.000,0.450
8539.062,0.630,-0.260,0.270
8539.844,-0.270,-0.070,-0.030
8540.625,-0.800,0.210,-0.310
8541.406,-0.990,0.830,-0.700
8542.188,-0.310,1.150,-0.990
8542.969,0.120,1.170,-1.020
8543.750,0.570,1.290,-0.720
8544.531,1.150,0.810,-0.290
8545.312,1.120,-0.430,0.670
8546.094,0.100,-1.090,1.190
8546.875,-0.800,-0.780,0.810
8547.656,-1.360,-0.100,-0.200
8548.438,-1.090,0.660,-0.730
8549.219,-0.020,0.660,-0.630
8550.000,0.590,0.160,-0.020
8550.781,1.150,-0.670,0.440
8551.562,0.720,-1.260,0.360
8552.344,-0.070,-1.040,0.440
8553.125,-0.280,-0.510,0.460
8553.906,-0.160,0.080,0.510
8554.688,0.280,0.340,0.470
8555.469,0.710,-0.040,0.310
8556.250,0.340,-0.310,-0.090
8557.031,-0.210,-0.550,0.020
8557.812,-0.620,-0.240,0.060
8558.594,-0.450,-0.010,-0.150
8559.375,-0.710,0.040,-0.400
8560.156,-0.800,0.430,-0.630
8560.938,-0.230,0.460,-0.680
8561.719,0.230,0.190,-0.750
8562.500,0.460,0.110,-0.750
8563.281,0.750,-0.020,-0.370
8564.062,0.040,-0.420,0.200
8564.844,-0.870,0.260,0.640
8565.625,-0.010,0.810,0.490
8566.406,0.470,0.790,-0.090
8567.188,0.430,0.690,0.440
8567.969,0.890,0.320,0.950
8568.750,0.670,-0.490,0.670
8569.531,-0.460,-0.680,0.390
8570.312,-0.930,-0.170,0.280
8571.094,-1.120,0.520,0.240
8571.875,-0.500,1.350,-0.160
8572.656,0.110,1.750,-0.550
8573.438,0.680,1.330,-0.150
8574.219,1.440,-1.000,-0.200
8575.000,0.380,-2.760,-0.570
8575.781,-1.370,-2.270,-0.420
8576.562,-1.160,-0.710,-0.280
8577.344,-0.050,0.290,-0.310
8578.125,0.870,0.220,-0.520
8578.906,1.360,-0.450,-0.660
8579.688,0.550,-0.980,-0.580
8580.469,-0.100,-0.810,0.080
8581.250,-0.270,-0.480,0.800
8582.031,-0.230,0.020,1.040
8582.812,-0.190,0.400,0.840
8583.594,-0.340,0.540,0.400
8584.375,-0.650,0.650,0.180
8585.156,-0.760,1.200,0.010
8585.938,-0.420,1.510,-0.200
8586.719,0.660,0.910,-0.350
8587.500,0.900,-0.140,-0.220
8588.281,0.730,-0.710,0.220
8589.062,0.690,-0.660,-0.010
8589.844,-0.240,-0.690,-0.080
8590.625,-1.300,-0.090,0.170
8591.406,-1.310,0.940,0.190
8592.188,-0.400,1.220,-0.140
8592.969,0.340,1.100,-0.710
8593.750,1.100,0.320,-0.730
8594.531,0.690,-0.770,-0.450
8595.312,0.110,-0.910,0.100
8596.094,0.070,-0.690,0.370
8596.875,-0.120,-0.630,0.340
8597.656,-0.230,-0.490,-0.070
8598.438,-0.590,-0.210,-0.290
8599.219,-0.630,0.400,0.020
8600.000,-0.070,0.930,0.480
8600.781,0.890,0.630,1.030
8601.562,1.300,0.020,0.470
8602.344,0.650,-0.600,-0.430
8603.125,-0.120,-1.060,-0.380
8603.906,-0.730,-1.040,0.240
8604.688,-1.240,-0.150,0.590
8605.469,-0.500,0.690,0.430
8606.250,0.420,0.710,-0.470
8607.031,0.580,0.440,-0.620
8607.812,0.490,-0.360,-0.470
8608.594,-0.440,-0.800,-0.420
8609.375,-0.900,-0.590,0.060
8610.156,-0.780,0.090,0.090
8610.938,-0.180,0.780,0.190
8611.719,0.650,0.930,0.020
8612.500,1.420,0.290,-0.100
8613.281,1.220,-0.760,0.050
8614.062,0.430,-1.110,0.210
8614.844,-0.500,-0.810,-0.040
8615.625,-1.690,0.070,0.300
8616.406,-1.040,1.220,0.500
8617.188,-0.060,1.610,0.050
8617.969,0.630,1.330,-0.030
8618.750,1.020,0.590,-0.370
8619.531,0.740,-0.370,-0.630
8620.312,0.140,-0.960,-0.460
8621.094,-0.600,-1.040,-0.210
8621.875,-1.160,-0.180,-0.080
8622.656,-0.610,0.410,0.140
8623.438,0.050,0.170,-0.150
8624.219,0.020,-0.100,-0.650
8625.000,0.030,-0.080,-0.800
8625.781,0.040,-0.080,-0.190
8626.562,0.150,-0.080,0.390
8627.344,0.270,0.280,0.600
8628.125,1.090,0.350,0.740
8628.906,1.400,-0.420,0.410
8629.688,0.750,-1.100,0.180
8630.469,-0.160,-1.270,0.370
8631.250,-1.240,-0.870,0.910
8632.031,-1.440,0.050,0.730
8632.812,-1.250,0.540,0.280
8633.594,-0.640,0.850,0.340
8634.375,0.190,0.680,0.000
8635.156,0.420,0.470,-0.530
8635.938,0.580,0.250,-0.710
8636.719,0.330,0.260,-0.670
8637.500,0.810,0.300,-0.420
8638.281,0.560,-0.010,0.270
8639.062,0.410,-0.150,0.780
8639.844,0.320,-0.450,0.510
8640.625,-0.580,-0.220,-0.240
8641.406,-0.910,0.360,-0.560
8642.188,-0.340,0.670,-0.600
8642.969,0.610,-0.190,-0.690
8643.750,-0.410,-0.740,-0.240
8644.531,-0.610,-0.090,0.130
8645.312,-0.370,0.440,-0.060
8646.094,0.330,0.480,-0.310
8646.875,0.950,-0.310,-0.370
8647.656,0.160,-0.730,-0.430
8648.438,-0.160,-0.290,-0.400
8649.219,-0.030,-0.150,-0.170
8650.000,0.090,-0.240,0.100
8650.781,-0.100,-0.110,0.550
8651.562,0.340,-0.200,0.770
8652.344,-0.020,-0.370,0.510
8653.125,-1.020,0.150,0.310
8653.906,-1.040,0.980,0.200
8654.688,-0.320,1.310,0.010
8655.469,0.000,1.430,-0.240
8656.250,0.900,1.270,-0.300
8657.031,1.600,0.230,-0.350
8657.812,1.010,-0.910,0.120
8658.594,0.350,-1.460,0.560
8659.375,-0.630,-1.390,0.670
8660.156,-0.640,-0.900,0.760
8660.938,-0.370,-0.750,0.570
8661.719,-0.190,-0.540,0.200
8662.500,-0.060,-0.170,-0.330
8663.281,-0.090,0.000,-0.330
8664.062,-0.040,-0.030,-0.210
8664.844,-0.650,0.300,0.080
8665.625,-0.540,0.940,0.270
8666.406,0.050,0.970,-0.050
8667.188,0.090,0.640,-0.730
8667.969,0.040,0.440,-1.000
8668.750,0.650,0.230,-0.670
8669.531,0.910,-0.380,-0.360
8670.312,0.330,-0.480,0.070
8671.094,0.500,-0.340,0.390
8671.875,0.450,-0.370,0.580
8672.656,0.290,-0.320,0.470
8673.438,0.060,-0.500,0.470
8674.219,-0.640,-0.440,0.180
8675.000,-1.360,0.030,-0.640
8675.781,-1.820,0.720,-0.910
8676.562,-1.620,1.410,-0.610
8677.344,-0.550,1.720,-0.390
8678.125,0.890,1.350,-0.560
8678.906,1.470,0.590,-0.590
8679.688,1.860,-0.250,-0.340
8680.469,1.700,-1.200,0.070
