timestamp_utc,time,Hm0,Hmax,Hsw,Tp,Tsw,Tm01,Tm02,Tm10,Tavg,Tmax,Dirp,Dirm,Dirsw,Sigp,Sigm,Uw,Uwdir,lat,lon,sst,VBAT,VSOL,TEMP,HUM,PRES,CSQ,RAT,oper,source,invalid,tstr,tstrlocal
2025-07-18 11:30:00,1752838200,0.62,1.08,0.46,12.60,12.60,6.41,4.76,9.53,4.93,9.92,157.15,146.20,157.15,48.92,62.31,0.31,111.14,-23.01,-43.25,0,4.20,4.31,24.79,52.36,110.29,14,7,Vivo,gsm,0,2025-07-18 08:30:00 [UTC-3],2025-07-18 08:30:00 [UTC-3]
2025-07-18 12:00:00,1752840000,0.66,1.22,0.49,12.60,12.60,6.37,4.61,9.66,4.55,12.00,164.14,151.21,164.14,57.73,64.62,0.37,123.41,-23.01,-43.25,0,4.23,6.96,27.70,48.89,111.29,13,7,Vivo,gsm,0,2025-07-18 09:00:00 [UTC-3],2025-07-18 09:00:00 [UTC-3]
2025-07-18 12:30:00,1752841800,0.73,1.12,0.59,13.65,13.65,7.42,5.27,10.71,5.35,12.96,151.33,148.81,151.33,46.77,57.59,0.22,114.11,-23.01,-43.25,0,4.19,8.17,28.53,49.61,111.82,13,7,Vivo,gsm,0,2025-07-18 09:30:00 [UTC-3],2025-07-18 09:30:00 [UTC-3]
2025-07-18 13:00:00,1752843600,0.66,1.26,0.53,12.60,12.60,6.86,4.89,10.38,4.89,13.28,155.33,150.65,155.33,48.29,61.88,0.17,83.77,-23.01,-43.25,0,4.19,8.09,29.75,48.88,112.39,15,7,Vivo,gsm,0,2025-07-18 10:00:00 [UTC-3],2025-07-18 10:00:00 [UTC-3]
2025-07-18 13:30:00,1752845400,0.69,1.13,0.55,12.60,12.60,7.21,5.15,10.33,5.41,11.84,156.29,150.85,156.29,37.08,58.38,0.22,84.10,-23.01,-43.25,0,4.18,8.09,30.73,47.88,112.77,13,7,Vivo,gsm,0,2025-07-18 10:30:00 [UTC-3],2025-07-18 10:30:00 [UTC-3]
2025-07-18 14:00:00,1752847200,0.68,0.98,0.56,11.70,11.70,7.75,5.77,10.51,5.99,13.60,149.47,147.22,149.47,50.11,59.19,0.36,94.57,-23.01,-43.25,0,4.18,7.93,32.62,47.37,113.68,15,7,Vivo,gsm,0,2025-07-18 11:00:00 [UTC-3],2025-07-18 11:00:00 [UTC-3]
2025-07-18 14:30:00,1752849000,0.66,1.07,0.54,11.70,11.70,7.72,5.74,10.56,6.15,11.04,157.77,158.16,157.77,49.56,58.75,0.24,106.72,-23.01,-43.25,0,4.17,7.93,34.54,45.62,114.50,14,7,Vivo,gsm,0,2025-07-18 11:30:00 [UTC-3],2025-07-18 11:30:00 [UTC-3]
2025-07-18 15:00:00,1752850800,0.66,1.01,0.54,14.89,14.89,7.73,5.79,10.64,5.72,14.08,170.31,147.04,170.31,56.90,59.21,0.14,89.49,-23.01,-43.25,0,4.17,8.05,35.66,43.97,114.90,12,7,Vivo,gsm,0,2025-07-18 12:00:00 [UTC-3],2025-07-18 12:00:00 [UTC-3]
2025-07-18 15:30:00,1752852600,0.65,1.09,0.51,11.70,11.70,7.55,5.75,10.25,5.65,13.12,158.18,154.82,158.18,39.24,57.54,0.20,64.96,-23.01,-43.25,0,4.16,7.92,35.90,43.97,115.02,16,7,Vivo,gsm,0,2025-07-18 12:30:00 [UTC-3],2025-07-18 12:30:00 [UTC-3]
2025-07-18 16:00:00,1752854400,0.64,1.01,0.52,11.70,11.70,7.55,5.64,10.34,6.16,11.84,158.07,148.73,158.07,44.63,54.94,0.30,96.52,-23.01,-43.25,0,4.16,7.92,36.09,44.93,115.25,16,7,Vivo,gsm,0,2025-07-18 13:00:00 [UTC-3],2025-07-18 13:00:00 [UTC-3]
2025-07-18 16:30:00,1752856200,0.75,1.09,0.64,12.60,12.60,8.20,5.93,10.97,6.64,11.84,164.07,154.26,164.07,37.64,53.01,0.12,61.62,0.00,0.00,0,4.16,8.14,36.25,43.02,115.09,15,7,Vivo,gsm,0,2025-07-18 13:30:00 [UTC-3],2025-07-18 13:30:00 [UTC-3]
2025-07-18 17:00:00,1752858000,0.76,1.24,0.55,12.60,12.60,4.93,3.73,8.61,3.82,11.84,162.05,194.51,162.05,41.08,62.26,0.00,0.00,-23.01,-43.25,0,4.22,4.34,33.30,42.35,113.39,13,7,Vivo,gsm,0,2025-07-18 14:00:00 [UTC-3],2025-07-18 14:00:00 [UTC-3]
2025-07-18 17:30:00,1752859800,0.87,1.30,0.63,12.60,12.60,4.89,3.77,8.45,3.88,10.72,173.04,202.20,173.04,50.21,60.24,13.67,270.65,0.00,0.00,0,4.18,8.09,29.65,45.27,111.91,11,7,Vivo,gsm,0,2025-07-18 14:30:00 [UTC-3],2025-07-18 14:30:00 [UTC-3]
2025-07-18 18:00:00,1752861600,0.88,1.38,0.54,12.60,12.60,4.33,3.53,7.19,3.57,12.00,179.48,212.27,179.48,54.49,57.51,12.36,265.23,-23.01,-43.25,0,4.18,8.17,26.68,47.97,110.80,16,7,Vivo,gsm,0,2025-07-18 15:00:00 [UTC-3],2025-07-18 15:00:00 [UTC-3]
2025-07-18 18:30:00,1752863400,0.90,1.61,0.49,12.60,12.60,4.12,3.45,6.53,3.53,11.68,155.50,214.56,155.50,64.80,58.96,11.93,260.45,-23.01,-43.25,0,4.22,4.32,25.05,48.34,110.10,14,7,Vivo,gsm,0,2025-07-18 15:30:00 [UTC-3],2025-07-18 15:30:00 [UTC-3]
2025-07-18 19:00:00,1752865200,0.96,1.52,0.49,12.60,12.60,4.15,3.56,6.16,3.63,3.84,163.53,212.65,163.53,58.64,54.46,10.37,254.50,0.00,0.00,0,4.23,4.33,23.67,49.13,109.56,15,7,Vivo,gsm,0,2025-07-18 16:00:00 [UTC-3],2025-07-18 16:00:00 [UTC-3]
2025-07-18 19:30:00,1752867000,1.03,1.64,0.56,12.60,12.60,4.33,3.70,6.50,3.70,4.16,162.76,208.77,162.76,53.09,52.50,13.34,251.36,-23.01,-43.25,0,4.22,4.32,22.26,50.38,109.06,13,7,Vivo,gsm,0,2025-07-18 16:30:00 [UTC-3],2025-07-18 16:30:00 [UTC-3]
2025-07-18 20:00:00,1752868800,1.07,1.88,0.49,4.43,12.60,4.13,3.60,5.88,3.79,5.12,218.00,212.06,145.93,31.91,52.92,11.85,248.13,0.00,0.00,0,4.20,3.10,21.33,51.34,108.72,12,7,Vivo,gsm,0,2025-07-18 17:00:00 [UTC-3],2025-07-18 17:00:00 [UTC-3]
2025-07-18 20:30:00,1752870600,1.14,1.90,0.56,12.60,12.60,4.35,3.78,6.12,3.83,4.80,165.34,206.33,165.34,49.37,50.25,12.80,249.42,-23.01,-43.25,0,4.20,0.25,20.67,51.87,108.47,16,7,Vivo,gsm,0,2025-07-18 17:30:00 [UTC-3],2025-07-18 17:30:00 [UTC-3]
2025-07-18 21:00:00,1752872400,1.14,1.82,0.53,4.68,12.60,4.36,3.80,6.02,3.90,4.48,222.80,211.05,163.33,30.54,50.70,13.19,247.03,-23.01,-43.25,0,4.19,0.02,20.23,52.38,108.32,11,7,Vivo,gsm,0,2025-07-18 18:00:00 [UTC-3],2025-07-18 18:00:00 [UTC-3]
2025-07-18 21:30:00,1752874200,1.16,1.62,0.51,4.96,12.60,4.40,3.84,5.96,3.98,5.12,218.61,211.04,142.56,42.93,52.74,10.02,244.40,0.00,0.00,0,4.18,0.02,19.99,52.79,108.25,11,7,Vivo,gsm,0,2025-07-18 18:30:00 [UTC-3],2025-07-18 18:30:00 [UTC-3]
2025-07-18 22:00:00,1752876000,1.17,1.82,0.52,12.60,12.60,4.59,3.98,6.14,4.06,6.40,167.36,207.55,167.36,52.73,50.40,9.69,236.62,-23.01,-43.25,0,4.17,0.02,19.81,52.93,108.17,16,7,Vivo,gsm,0,2025-07-18 19:00:00 [UTC-3],2025-07-18 19:00:00 [UTC-3]
2025-07-18 22:30:00,1752877800,1.20,1.66,0.51,5.85,12.60,4.71,4.09,6.14,4.27,4.96,220.91,214.00,192.52,36.31,50.21,7.09,233.69,0.00,0.00,0,4.15,0.02,19.73,53.19,108.15,16,7,Vivo,gsm,0,2025-07-18 19:30:00 [UTC-3],2025-07-18 19:30:00 [UTC-3]
2025-07-18 23:00:00,1752879600,1.21,1.97,0.42,5.85,12.60,4.75,4.19,5.90,4.32,5.28,217.91,213.12,147.25,34.18,49.18,8.13,234.35,-23.01,-43.25,0,4.17,0.02,19.73,53.32,108.16,17,7,Vivo,gsm,0,2025-07-18 20:00:00 [UTC-3],2025-07-18 20:00:00 [UTC-3]
2025-07-18 23:30:00,1752881400,1.33,2.27,0.43,5.85,12.60,4.99,4.41,6.05,4.50,6.08,220.61,213.13,165.53,31.01,48.10,7.93,228.40,0.00,0.00,0,4.16,0.02,19.79,53.28,108.18,12,7,Vivo,gsm,0,2025-07-18 20:30:00 [UTC-3],2025-07-18 20:30:00 [UTC-3]
2025-07-19 00:00:00,1752883200,1.30,2.11,0.48,6.07,12.60,4.95,4.33,6.20,4.49,5.44,218.74,209.58,171.80,38.99,50.45,7.58,224.89,-23.01,-43.25,0,4.16,0.02,19.77,53.35,108.18,16,7,Vivo,gsm,0,2025-07-18 21:00:00 [UTC-3],2025-07-18 21:00:00 [UTC-3]
2025-07-19 00:30:00,1752885000,1.36,2.29,0.46,6.55,11.70,4.96,4.39,6.05,4.27,6.72,226.49,212.56,141.81,37.28,49.83,8.77,226.27,0.00,0.00,0,4.15,0.02,19.70,53.28,108.14,15,7,Vivo,gsm,0,2025-07-18 21:30:00 [UTC-3],2025-07-18 21:30:00 [UTC-3]
2025-07-19 01:00:00,1752886800,1.44,2.69,0.48,6.30,12.60,5.19,4.59,6.30,4.65,6.40,224.40,213.44,148.18,37.44,49.15,9.72,231.18,-23.01,-43.25,0,0.00,0.00,0.00,0.00,0.00,0,7,Vivo,gsm,0,2025-07-18 22:00:00 [UTC-3],2025-07-18 22:00:00 [UTC-3]
2025-07-19 01:30:00,1752888600,1.47,2.38,0.44,7.12,11.70,5.26,4.67,6.23,4.76,7.20,214.51,213.40,167.40,42.72,47.18,10.13,227.80,0.00,0.00,0,4.15,0.02,19.57,53.43,108.09,12,7,Vivo,gsm,0,2025-07-18 22:30:00 [UTC-3],2025-07-18 22:30:00 [UTC-3]
